"","subj","drug","eeg_date","Frequencies (Hz)","intervals_sec","channel","drug dose (mg/kg)","mean PSD (dB)","n","SD","median PSD (dB)"
"410","RAT06","Methyl","2016-10-21",14,3900,"EEG_OR","3.2",12.038143304102,10,3.18171008719727,12.51010950765
"411","RAT06","Methyl","2016-10-21",15,100,"EEG_FL","baseline",8.47656401397,9,2.54650048621134,8.88851533506
"412","RAT06","Methyl","2016-10-21",15,100,"EEG_FR","baseline",17.030127855725,4,1.89676811141341,16.59183511095
"413","RAT06","Methyl","2016-10-21",15,100,"EEG_PL","baseline",9.38007495493778,9,2.82691135056541,8.35554245013
"414","RAT06","Methyl","2016-10-21",15,100,"EEG_PR","baseline",10.1513267322422,9,2.60798494894648,10.6283408045
"415","RAT06","Methyl","2016-10-21",15,100,"EEG_OL","baseline",4.92434883311756,9,3.40079012821786,4.70797547739
"416","RAT06","Methyl","2016-10-21",15,100,"EEG_OR","baseline",13.8772538749,9,2.95135846681072,12.4362575013
"417","RAT06","Methyl","2016-10-21",15,200,"EEG_FL","baseline",8.683208383801,10,3.35391920090614,9.57614537806
"418","RAT06","Methyl","2016-10-21",15,200,"EEG_FR","baseline",21.9002549225286,7,1.85259075038161,21.8774641056
"419","RAT06","Methyl","2016-10-21",15,200,"EEG_PL","baseline",7.03773477099023,10,3.6862432203387,7.623167371655
"420","RAT06","Methyl","2016-10-21",15,200,"EEG_PR","baseline",9.04747088794,10,2.226092576215,8.10581470301
"421","RAT06","Methyl","2016-10-21",15,200,"EEG_OL","baseline",3.20275733637,10,3.45923665836209,3.40589430375
"422","RAT06","Methyl","2016-10-21",15,200,"EEG_OR","baseline",11.519205256857,10,2.04794533838052,11.86966895085
"423","RAT06","Methyl","2016-10-21",15,300,"EEG_FL","baseline",8.36063986141111,9,2.22337711335849,8.66946962916
"424","RAT06","Methyl","2016-10-21",15,300,"EEG_PL","baseline",9.67818934180667,9,4.11414236028297,10.3450266777
"425","RAT06","Methyl","2016-10-21",15,300,"EEG_PR","baseline",7.69937251188,9,3.50249134565004,7.8954867809
"426","RAT06","Methyl","2016-10-21",15,300,"EEG_OL","baseline",6.82478585701778,9,3.84887264975122,7.80117217009
"427","RAT06","Methyl","2016-10-21",15,300,"EEG_OR","baseline",11.5853091117544,9,5.02182242939891,13.9174159623
"428","RAT06","Methyl","2016-10-21",15,400,"EEG_FL","baseline",9.49032770217429,7,2.59741750642067,9.88017014578
"429","RAT06","Methyl","2016-10-21",15,400,"EEG_PL","baseline",7.45552039432444,9,2.66192255073437,7.92705330244
"430","RAT06","Methyl","2016-10-21",15,400,"EEG_PR","baseline",10.2261148423775,8,1.50506069029359,10.270896723355
"431","RAT06","Methyl","2016-10-21",15,400,"EEG_OL","baseline",5.3494067078802,10,2.50232902433494,5.67145990723
"432","RAT06","Methyl","2016-10-21",15,400,"EEG_OR","baseline",10.0838548553467,9,3.04008301768621,9.96484645405
"433","RAT06","Methyl","2016-10-21",15,500,"EEG_FL","baseline",9.03171133076333,6,2.90613123607918,9.45626678432
"434","RAT06","Methyl","2016-10-21",15,500,"EEG_PL","baseline",6.87100731589857,7,3.5055613632666,7.41385377271
"435","RAT06","Methyl","2016-10-21",15,500,"EEG_PR","baseline",10.2381876789986,7,2.23848115203169,10.1361370931
"436","RAT06","Methyl","2016-10-21",15,500,"EEG_OL","baseline",4.87427457104611,9,2.47661889357935,5.95157570956
"437","RAT06","Methyl","2016-10-21",15,500,"EEG_OR","baseline",10.8922362521025,8,2.94575006824389,10.80096094225
"438","RAT06","Methyl","2016-10-21",15,600,"EEG_FL","baseline",8.05742785304222,9,4.61211406654075,5.5566822049
"439","RAT06","Methyl","2016-10-21",15,600,"EEG_PL","baseline",9.36282032273555,9,2.73589870926903,8.58452413266
"440","RAT06","Methyl","2016-10-21",15,600,"EEG_PR","baseline",10.3769768736122,9,2.79565179345069,10.897077181
"441","RAT06","Methyl","2016-10-21",15,600,"EEG_OL","baseline",5.74491728684667,9,2.78909350318576,5.97999912104
"442","RAT06","Methyl","2016-10-21",15,600,"EEG_OR","baseline",12.0066554034478,9,3.13848809969476,11.4246849566
"443","RAT06","Methyl","2016-10-21",15,700,"EEG_FL","0.032",7.01489729090191,9,3.70643381343021,7.51707310095
"444","RAT06","Methyl","2016-10-21",15,700,"EEG_PL","0.032",10.4450355159756,9,1.0846195397098,10.784426391
"445","RAT06","Methyl","2016-10-21",15,700,"EEG_PR","0.032",9.50791741121,9,1.36854553550674,9.12164253487
"446","RAT06","Methyl","2016-10-21",15,700,"EEG_OL","0.032",7.04305083835222,9,2.35678979249351,7.85751685126
"447","RAT06","Methyl","2016-10-21",15,700,"EEG_OR","0.032",11.3277047267411,9,2.67544767934178,11.6489968481
"448","RAT06","Methyl","2016-10-21",15,800,"EEG_FL","0.032",10.061525289189,10,2.0215742818312,10.6291009798
"449","RAT06","Methyl","2016-10-21",15,800,"EEG_PL","0.032",10.397728888965,10,3.72198051079436,10.72773781235
"450","RAT06","Methyl","2016-10-21",15,800,"EEG_PR","0.032",11.3000908947567,9,1.86785653005659,12.0601198394
"451","RAT06","Methyl","2016-10-21",15,800,"EEG_OL","0.032",7.711022805532,10,3.26705700152326,8.006306411915
"452","RAT06","Methyl","2016-10-21",15,800,"EEG_OR","0.032",14.031361980687,10,3.07361434392529,14.5984174649
"453","RAT06","Methyl","2016-10-21",15,900,"EEG_FL","0.032",9.30969951138889,9,3.84894236207862,8.64253754159
"454","RAT06","Methyl","2016-10-21",15,900,"EEG_PL","0.032",8.3336523608075,8,5.35368780562027,7.580332894505
"455","RAT06","Methyl","2016-10-21",15,900,"EEG_PR","0.032",10.5506552126789,9,4.18152232561921,9.77945174897
"456","RAT06","Methyl","2016-10-21",15,900,"EEG_OL","0.032",7.22483576893988,10,5.65043334241543,4.87183648132
"457","RAT06","Methyl","2016-10-21",15,900,"EEG_OR","0.032",13.147451420221,10,3.76360312291001,12.4615902187
"458","RAT06","Methyl","2016-10-21",15,1000,"EEG_FL","0.032",8.24001778840875,8,3.76770309165479,8.22152539861
"459","RAT06","Methyl","2016-10-21",15,1000,"EEG_PL","0.032",8.5676217388675,8,1.99443431040554,8.43811100858
"460","RAT06","Methyl","2016-10-21",15,1000,"EEG_PR","0.032",11.2839409053075,8,1.7520400113929,11.4674452689
"461","RAT06","Methyl","2016-10-21",15,1000,"EEG_OL","0.032",5.56546805243375,8,2.3115793956196,5.80412219801
"462","RAT06","Methyl","2016-10-21",15,1000,"EEG_OR","0.032",12.3250364814488,8,2.35952937340449,12.18598415815
"463","RAT06","Methyl","2016-10-21",15,1100,"EEG_FL","0.032",9.63747573449,10,2.0863809364336,9.428984439335
"464","RAT06","Methyl","2016-10-21",15,1100,"EEG_FR","0.032",18.4162050538667,3,2.74063660948942,18.4422207294
"465","RAT06","Methyl","2016-10-21",15,1100,"EEG_PL","0.032",9.35573295238444,9,3.74300912901286,9.53731711449
"466","RAT06","Methyl","2016-10-21",15,1100,"EEG_PR","0.032",9.525472263986,10,3.895276615435,10.4573044845
"467","RAT06","Methyl","2016-10-21",15,1100,"EEG_OL","0.032",6.899557341813,10,3.02360690807827,6.482521427035
"468","RAT06","Methyl","2016-10-21",15,1100,"EEG_OR","0.032",12.2583176180911,9,4.40020268488585,12.1496224961
"469","RAT06","Methyl","2016-10-21",15,1200,"EEG_FL","0.032",7.92380450295,7,3.29537311377802,9.47869897378
"470","RAT06","Methyl","2016-10-21",15,1200,"EEG_PL","0.032",8.26988206167375,8,3.13248171940186,9.36840496521
"471","RAT06","Methyl","2016-10-21",15,1200,"EEG_PR","0.032",8.46266919784428,7,3.53837107491783,9.07591202298
"472","RAT06","Methyl","2016-10-21",15,1200,"EEG_OL","0.032",7.429033919505,10,4.49849953920693,7.64835647042
"473","RAT06","Methyl","2016-10-21",15,1200,"EEG_OR","0.032",10.4278146997844,9,2.40995145243736,9.36894255029
"474","RAT06","Methyl","2016-10-21",15,1300,"EEG_FL","0.101",8.512226478212,10,3.48967696689636,9.86563858331
"475","RAT06","Methyl","2016-10-21",15,1300,"EEG_PL","0.101",7.61351555648444,9,4.15208075340478,5.79445409886
"476","RAT06","Methyl","2016-10-21",15,1300,"EEG_PR","0.101",8.88633988524889,9,3.19194260002714,10.3626685113
"477","RAT06","Methyl","2016-10-21",15,1300,"EEG_OL","0.101",5.2984341553855,10,4.22089334845197,6.32066791244
"478","RAT06","Methyl","2016-10-21",15,1300,"EEG_OR","0.101",10.722433304918,10,3.90117043760316,11.51408242385
"479","RAT06","Methyl","2016-10-21",15,1400,"EEG_FL","0.101",9.867096464745,10,3.93240683297307,10.105585623645
"480","RAT06","Methyl","2016-10-21",15,1400,"EEG_PL","0.101",8.405966220142,10,3.44904570681256,8.423188382645
"481","RAT06","Methyl","2016-10-21",15,1400,"EEG_PR","0.101",10.365367617017,10,3.29764231930635,10.95534811185
"482","RAT06","Methyl","2016-10-21",15,1400,"EEG_OL","0.101",5.617001706215,10,3.49623502277294,5.396756668145
"483","RAT06","Methyl","2016-10-21",15,1400,"EEG_OR","0.101",11.157663181936,10,4.50209156660674,11.1351853468
"484","RAT06","Methyl","2016-10-21",15,1500,"EEG_FL","0.101",8.219299682865,10,4.49185240589071,9.539825547695
"485","RAT06","Methyl","2016-10-21",15,1500,"EEG_FR","0.101",19.43679815515,2,1.07289614133944,19.43679815515
"486","RAT06","Methyl","2016-10-21",15,1500,"EEG_PL","0.101",8.113579303213,10,4.17664239055669,8.25333421972
"487","RAT06","Methyl","2016-10-21",15,1500,"EEG_PR","0.101",9.85287040132111,9,2.93827041354553,9.94280107201
"488","RAT06","Methyl","2016-10-21",15,1500,"EEG_OL","0.101",5.6834518105778,10,4.44865452597699,5.430967110695
"489","RAT06","Methyl","2016-10-21",15,1500,"EEG_OR","0.101",10.7681722257117,9,4.49069727794238,11.8821754402
"490","RAT06","Methyl","2016-10-21",15,1600,"EEG_FL","0.101",8.47647084289,7,2.29302047030617,9.40541659927
"491","RAT06","Methyl","2016-10-21",15,1600,"EEG_PL","0.101",9.14366550450875,8,3.16124390036088,9.32777997582
"492","RAT06","Methyl","2016-10-21",15,1600,"EEG_PR","0.101",10.1828917086657,7,2.60776190078877,10.1601675799
"493","RAT06","Methyl","2016-10-21",15,1600,"EEG_OL","0.101",8.195772500512,10,4.32976308961257,7.83409622123
"494","RAT06","Methyl","2016-10-21",15,1600,"EEG_OR","0.101",13.31443161106,10,2.27121630732915,13.1587530127
"495","RAT06","Methyl","2016-10-21",15,1700,"EEG_FL","0.101",10.5730613659033,9,3.38453108850065,10.394951113
"496","RAT06","Methyl","2016-10-21",15,1700,"EEG_PL","0.101",10.8342072868889,9,1.15494527928585,11.0270115435
"497","RAT06","Methyl","2016-10-21",15,1700,"EEG_PR","0.101",12.2100539233767,9,1.97936186614079,11.5394331975
"498","RAT06","Methyl","2016-10-21",15,1700,"EEG_OL","0.101",8.119792337458,10,1.37929987914517,8.19836424302
"499","RAT06","Methyl","2016-10-21",15,1700,"EEG_OR","0.101",12.5165465156633,9,3.13525298716515,12.6269829059
"500","RAT06","Methyl","2016-10-21",15,1800,"EEG_FL","0.101",9.5360109404075,8,4.03158083313456,11.06974123675
"501","RAT06","Methyl","2016-10-21",15,1800,"EEG_FR","0.101",18.51779822912,5,2.56361932780754,19.4175828063
"502","RAT06","Methyl","2016-10-21",15,1800,"EEG_PL","0.101",11.1404525004778,9,3.43033024783204,12.6395311041
"503","RAT06","Methyl","2016-10-21",15,1800,"EEG_PR","0.101",11.6361296727887,8,3.29884863483683,11.5072942173
"504","RAT06","Methyl","2016-10-21",15,1800,"EEG_OL","0.101",9.067417653005,8,3.21611484402686,9.591415275675
"505","RAT06","Methyl","2016-10-21",15,1800,"EEG_OR","0.101",14.1215017414111,9,3.66265105287118,14.848427489
"506","RAT06","Methyl","2016-10-21",15,1900,"EEG_FL","0.32",8.226090313396,10,3.14989868884146,7.269870982235
"507","RAT06","Methyl","2016-10-21",15,1900,"EEG_FR","0.32",16.70519037115,2,0.88400603541248,16.70519037115
"508","RAT06","Methyl","2016-10-21",15,1900,"EEG_PL","0.32",8.0908742571923,10,3.77461989495774,8.487346262155
"509","RAT06","Methyl","2016-10-21",15,1900,"EEG_PR","0.32",9.708045600696,10,1.76868995775945,9.533830009315
"510","RAT06","Methyl","2016-10-21",15,1900,"EEG_OL","0.32",6.478581830339,10,3.95068636597375,6.739814382605
"511","RAT06","Methyl","2016-10-21",15,1900,"EEG_OR","0.32",11.700681812121,10,2.03511603438951,12.0550122612
"512","RAT06","Methyl","2016-10-21",15,2000,"EEG_FL","0.32",10.098510954635,10,5.32024070686516,9.086165349975
"513","RAT06","Methyl","2016-10-21",15,2000,"EEG_FR","0.32",20.00873171148,5,1.30425007580032,19.6989627647
"514","RAT06","Methyl","2016-10-21",15,2000,"EEG_PL","0.32",8.96688673341222,9,3.12167553415978,8.82132646152
"515","RAT06","Methyl","2016-10-21",15,2000,"EEG_PR","0.32",11.2311787900514,10,6.59130741035754,11.7070615477
"516","RAT06","Methyl","2016-10-21",15,2000,"EEG_OL","0.32",7.542049803172,10,3.09817182599753,7.456425859735
"517","RAT06","Methyl","2016-10-21",15,2000,"EEG_OR","0.32",13.865878816389,10,3.29989370300223,14.2131090352
"518","RAT06","Methyl","2016-10-21",15,2100,"EEG_FL","0.32",10.459227683251,10,3.85649399478382,11.19894621205
"519","RAT06","Methyl","2016-10-21",15,2100,"EEG_FR","0.32",18.6928835140333,6,2.7356872462614,19.39831877675
"520","RAT06","Methyl","2016-10-21",15,2100,"EEG_PL","0.32",9.71174579642,10,2.78783639997675,9.798710668615
"521","RAT06","Methyl","2016-10-21",15,2100,"EEG_PR","0.32",8.703691183312,10,3.56710742952842,7.74125426866
"522","RAT06","Methyl","2016-10-21",15,2100,"EEG_OL","0.32",7.432570492932,10,2.9395034388812,7.873841090445
"523","RAT06","Methyl","2016-10-21",15,2100,"EEG_OR","0.32",12.340243736747,10,3.37376318903984,12.55451679295
"524","RAT06","Methyl","2016-10-21",15,2200,"EEG_FL","0.32",7.926639665788,10,2.98184238677183,7.6741198005
"525","RAT06","Methyl","2016-10-21",15,2200,"EEG_FR","0.32",20.475797299075,4,5.57721968326188,21.71581972685
"526","RAT06","Methyl","2016-10-21",15,2200,"EEG_PL","0.32",8.21100589256,9,3.84502933550429,8.9427347837
"527","RAT06","Methyl","2016-10-21",15,2200,"EEG_PR","0.32",9.64555899960444,9,3.13327711088921,10.5334942586
"528","RAT06","Methyl","2016-10-21",15,2200,"EEG_OL","0.32",6.511653317097,10,4.00709822190883,6.96676297711
"529","RAT06","Methyl","2016-10-21",15,2200,"EEG_OR","0.32",11.352849452785,10,3.34959679053658,12.51191705425
"530","RAT06","Methyl","2016-10-21",15,2300,"EEG_FL","0.32",7.9268843317641,10,3.25727368884765,9.041945330005
"531","RAT06","Methyl","2016-10-21",15,2300,"EEG_PL","0.32",8.556897104244,10,2.77837590914178,9.27158631773
"532","RAT06","Methyl","2016-10-21",15,2300,"EEG_PR","0.32",8.317785094351,10,3.17331151116657,8.579655311685
"533","RAT06","Methyl","2016-10-21",15,2300,"EEG_OL","0.32",6.43164903865866,10,2.71302675825733,7.30680815589
"534","RAT06","Methyl","2016-10-21",15,2300,"EEG_OR","0.32",11.74235601889,10,2.26542308657287,11.7034894957
"535","RAT06","Methyl","2016-10-21",15,2400,"EEG_FL","0.32",8.485567094772,10,3.259110123204,8.45468872168
"536","RAT06","Methyl","2016-10-21",15,2400,"EEG_FR","0.32",21.3037923263,2,3.12025878934107,21.3037923263
"537","RAT06","Methyl","2016-10-21",15,2400,"EEG_PL","0.32",8.318008029459,10,4.18382877508213,8.51925409131
"538","RAT06","Methyl","2016-10-21",15,2400,"EEG_PR","0.32",10.890152900968,10,1.62679783669959,11.0864550584
"539","RAT06","Methyl","2016-10-21",15,2400,"EEG_OL","0.32",7.02807681866,10,4.05101917765129,6.69261435612
"540","RAT06","Methyl","2016-10-21",15,2400,"EEG_OR","0.32",11.877396265308,10,1.795704908728,12.09229269325
"541","RAT06","Methyl","2016-10-21",15,2500,"EEG_FL","1.012",11.412709108661,10,3.85059138637206,10.887288862245
"542","RAT06","Methyl","2016-10-21",15,2500,"EEG_PL","1.012",11.115294036532,10,3.71350847034819,11.125830996235
"543","RAT06","Methyl","2016-10-21",15,2500,"EEG_PR","1.012",10.469728707964,10,4.90812667110344,10.34719780642
"544","RAT06","Methyl","2016-10-21",15,2500,"EEG_OL","1.012",9.226401692454,10,4.29211294226991,9.400557189045
"545","RAT06","Methyl","2016-10-21",15,2500,"EEG_OR","1.012",12.751475296043,10,3.8762405847849,12.90406951965
"546","RAT06","Methyl","2016-10-21",15,2600,"EEG_FL","1.012",8.364285119015,8,2.30385212283175,8.19563571508
"547","RAT06","Methyl","2016-10-21",15,2600,"EEG_PL","1.012",8.94987838033875,8,1.60225863972596,8.270041295035
"548","RAT06","Methyl","2016-10-21",15,2600,"EEG_PR","1.012",6.88853820596489,9,4.20906077086626,5.86508538746
"549","RAT06","Methyl","2016-10-21",15,2600,"EEG_OL","1.012",5.93472291560444,9,2.34700216594762,5.78591835738
"550","RAT06","Methyl","2016-10-21",15,2600,"EEG_OR","1.012",10.4127278152756,9,2.63311256702736,9.88386841536
"551","RAT06","Methyl","2016-10-21",15,2700,"EEG_FL","1.012",8.53202207709375,8,3.66119359312496,9.89079450494
"552","RAT06","Methyl","2016-10-21",15,2700,"EEG_PL","1.012",7.47604982887625,8,3.37447152879332,8.17303401775
"553","RAT06","Methyl","2016-10-21",15,2700,"EEG_PR","1.012",9.81040310130875,8,2.64660255283176,10.557071826095
"554","RAT06","Methyl","2016-10-21",15,2700,"EEG_OL","1.012",6.7636186674705,10,3.78038679748624,6.982861009705
"555","RAT06","Methyl","2016-10-21",15,2700,"EEG_OR","1.012",10.7903998780325,8,2.19138998493074,10.7912184887
"556","RAT06","Methyl","2016-10-21",15,2800,"EEG_FL","1.012",8.813496608796,10,3.49783865256368,9.324219862115
"557","RAT06","Methyl","2016-10-21",15,2800,"EEG_PL","1.012",9.707696251124,10,3.15820540375889,10.200512895525
"558","RAT06","Methyl","2016-10-21",15,2800,"EEG_PR","1.012",9.93248104195222,9,2.80549395524066,9.51715475107
"559","RAT06","Methyl","2016-10-21",15,2800,"EEG_OL","1.012",7.940260579059,10,3.08861163115247,8.582531979735
"560","RAT06","Methyl","2016-10-21",15,2800,"EEG_OR","1.012",11.362020374774,10,2.36425268921883,11.72093196905
"561","RAT06","Methyl","2016-10-21",15,2900,"EEG_FL","1.012",7.865744282513,10,4.17918130401311,9.148635359035
"562","RAT06","Methyl","2016-10-21",15,2900,"EEG_PL","1.012",9.93266872248889,9,3.9852834467548,11.3390968493
"563","RAT06","Methyl","2016-10-21",15,2900,"EEG_PR","1.012",9.531459105409,10,3.21291952234275,10.26299986965
"564","RAT06","Methyl","2016-10-21",15,2900,"EEG_OL","1.012",8.70914907064643,9,3.83381781113498,10.2421469538
"565","RAT06","Methyl","2016-10-21",15,2900,"EEG_OR","1.012",11.283907598172,10,4.02782943212119,10.97034117705
"566","RAT06","Methyl","2016-10-21",15,3000,"EEG_FL","1.012",8.95393039220667,9,4.33413888627559,9.36442361697
"567","RAT06","Methyl","2016-10-21",15,3000,"EEG_PL","1.012",9.39375482903,9,2.71762928712371,9.46645717687
"568","RAT06","Methyl","2016-10-21",15,3000,"EEG_PR","1.012",10.1323228460356,9,2.42733087059295,10.4301981563
"569","RAT06","Methyl","2016-10-21",15,3000,"EEG_OL","1.012",7.480185050431,10,3.26604139899846,7.00414618569
"570","RAT06","Methyl","2016-10-21",15,3000,"EEG_OR","1.012",12.2059855604622,9,1.80724326369741,12.9437919681
"571","RAT06","Methyl","2016-10-21",15,3100,"EEG_FL","3.2",8.3809799754875,8,2.79940885174494,8.92281024189
"572","RAT06","Methyl","2016-10-21",15,3100,"EEG_PL","3.2",8.08388611374875,8,3.98364819082513,7.379884994685
"573","RAT06","Methyl","2016-10-21",15,3100,"EEG_PR","3.2",7.799798302565,8,4.99195488435757,9.511621775065
"574","RAT06","Methyl","2016-10-21",15,3100,"EEG_OL","3.2",7.19243753249556,9,3.72065048898498,6.43580741711
"575","RAT06","Methyl","2016-10-21",15,3100,"EEG_OR","3.2",12.1751253978444,9,2.24951363573932,12.8006214154
"576","RAT06","Methyl","2016-10-21",15,3200,"EEG_FL","3.2",8.347643219875,10,2.24679270879102,8.87491223572
"577","RAT06","Methyl","2016-10-21",15,3200,"EEG_PL","3.2",8.897275121386,10,1.79053987658832,8.92668499923
"578","RAT06","Methyl","2016-10-21",15,3200,"EEG_PR","3.2",8.276019115048,10,2.4610329351131,8.93676837476
"579","RAT06","Methyl","2016-10-21",15,3200,"EEG_OL","3.2",6.90325972456,10,2.47023603128131,7.103818478475
"580","RAT06","Methyl","2016-10-21",15,3200,"EEG_OR","3.2",11.609729309574,10,2.97817420519524,11.7129826845
"581","RAT06","Methyl","2016-10-21",15,3300,"EEG_FL","3.2",8.552635028973,10,2.4141915936249,9.66780390315
"582","RAT06","Methyl","2016-10-21",15,3300,"EEG_PL","3.2",9.680856523282,10,2.23843579410349,9.941389516495
"583","RAT06","Methyl","2016-10-21",15,3300,"EEG_PR","3.2",8.253626109466,10,2.28356375559258,7.91935195958
"584","RAT06","Methyl","2016-10-21",15,3300,"EEG_OL","3.2",7.741269937664,10,2.37305202980834,7.834924172885
"585","RAT06","Methyl","2016-10-21",15,3300,"EEG_OR","3.2",11.280537650493,10,1.95099595428357,11.5823741388
"586","RAT06","Methyl","2016-10-21",15,3400,"EEG_FL","3.2",8.392685060596,10,2.71379997877996,8.04791586854
"587","RAT06","Methyl","2016-10-21",15,3400,"EEG_PL","3.2",8.969019804078,10,3.81807664112385,9.627711613485
"588","RAT06","Methyl","2016-10-21",15,3400,"EEG_PR","3.2",9.639658074762,10,3.42748414506766,9.72929773685
"589","RAT06","Methyl","2016-10-21",15,3400,"EEG_OL","3.2",7.5527115440022,10,3.88184988902988,7.324489916635
"590","RAT06","Methyl","2016-10-21",15,3400,"EEG_OR","3.2",10.252120164423,10,4.08612351130798,10.2020514973
"591","RAT06","Methyl","2016-10-21",15,3500,"EEG_FL","3.2",6.827237849839,10,2.51789761402382,6.968123047475
"592","RAT06","Methyl","2016-10-21",15,3500,"EEG_PL","3.2",7.207148871492,10,2.30234909171491,7.075930628655
"593","RAT06","Methyl","2016-10-21",15,3500,"EEG_PR","3.2",9.72881267686,10,1.95980127357622,9.02918781553
"594","RAT06","Methyl","2016-10-21",15,3500,"EEG_OL","3.2",6.561231236814,10,2.5418959282714,7.318295530945
"595","RAT06","Methyl","2016-10-21",15,3500,"EEG_OR","3.2",10.494257158106,10,3.74918430497286,10.34232555765
"596","RAT06","Methyl","2016-10-21",15,3600,"EEG_FL","3.2",8.618804383795,10,2.23094559633292,8.85776419415
"597","RAT06","Methyl","2016-10-21",15,3600,"EEG_PL","3.2",8.241051825176,10,2.78841681508618,8.017457234905
"598","RAT06","Methyl","2016-10-21",15,3600,"EEG_PR","3.2",9.632056348524,10,3.33836619676878,9.977701516445
"599","RAT06","Methyl","2016-10-21",15,3600,"EEG_OL","3.2",6.272430003112,10,3.3688228226241,5.895703215685
"600","RAT06","Methyl","2016-10-21",15,3600,"EEG_OR","3.2",11.275685329197,10,2.40123696121196,11.576140102
"601","RAT06","Methyl","2016-10-21",15,3700,"EEG_FL","3.2",9.200364787724,10,2.52354407176355,9.99649727717
"602","RAT06","Methyl","2016-10-21",15,3700,"EEG_PL","3.2",6.4349086073505,10,3.17079809576485,7.181379775625
"603","RAT06","Methyl","2016-10-21",15,3700,"EEG_PR","3.2",10.729672689586,10,1.31575787407791,10.70114898975
"604","RAT06","Methyl","2016-10-21",15,3700,"EEG_OL","3.2",5.2818079648303,10,3.00968231008017,5.10278662777
"605","RAT06","Methyl","2016-10-21",15,3700,"EEG_OR","3.2",11.577861597444,10,2.10547548951666,11.65635198035
"606","RAT06","Methyl","2016-10-21",15,3800,"EEG_FL","3.2",5.8787034072094,10,3.91206708020699,5.97609572866
"607","RAT06","Methyl","2016-10-21",15,3800,"EEG_PL","3.2",7.483218409854,10,2.54334451369745,7.080853715875
"608","RAT06","Methyl","2016-10-21",15,3800,"EEG_PR","3.2",8.484043473334,10,3.07145560338488,8.410986987525
"609","RAT06","Methyl","2016-10-21",15,3800,"EEG_OL","3.2",6.502639662394,10,2.49157395048799,5.83336038304
"610","RAT06","Methyl","2016-10-21",15,3800,"EEG_OR","3.2",10.675878687843,10,2.71152101647045,11.4635062052
"611","RAT06","Methyl","2016-10-21",15,3900,"EEG_FL","3.2",7.789750804435,10,3.01325446948706,8.16044982083
"612","RAT06","Methyl","2016-10-21",15,3900,"EEG_PL","3.2",7.336938683561,10,3.61124664545273,6.691129564465
"613","RAT06","Methyl","2016-10-21",15,3900,"EEG_PR","3.2",8.268439846531,10,3.46841608816517,8.829455496465
"614","RAT06","Methyl","2016-10-21",15,3900,"EEG_OL","3.2",5.9436890947648,10,3.72665825003892,6.162540375415
"615","RAT06","Methyl","2016-10-21",15,3900,"EEG_OR","3.2",9.932713580698,10,3.46375748925612,10.4836666425
